date,author,title,text
1994,baker  steve.,a poetics of graphic design?,proposes that the work of the french feminist writers helene cixous and luce irigaray could serve as the basis for devising a more imaginative form of critical writing that might help to draw the history and practice of graphic design into a closer and more purposeful relation. (sr)
1994,baker  steve.,a poetics of graphic design?,the work of the french feminist writers helene cixous & luce irigaray could serve as the basis for developing an imaginative form of critical writing on graphic design  which might unify history & practice. both writers offer critiques of the linear (& arguably masculine) models of history writing. their ideas are used here to expand on j. hillis miller s comments (1992) on the traditional gendering of word & image. also noted is the poetic device ekphrasis  recently described as interrupting & problematizing linear narratives by offering an alternative poetics of space & plenitude. adapted from the source document
1994,blauvelt  andrew.,an opening  graphic design s discursive spaces,a review of the problems associated with the history of graphic design & the emerging discipline of graphic design history. definitions are provided to delimit the project & explain the notion of critical histories. examination of graphic design through its relationships with larger discourses is urged. the graphic design s discursive spaces should be explored as an alternative form of historical inquiry. adapted from the source document
1994,blauvelt  andrew.,an opening  graphic design s discursive spaces,introduces the theme of this issue of visible language  entitled `new perspectives  critical histories of graphic design   which gathers together essays on the critical appraisal and theoretical reassessment of graphic design history. the author summarizes the problems which have been identified in the ongoing debate surrounding the emergence of design history  and graphic design history in particular  as a discipline  which are discussed in the following essays. these problems centre on the difficulties of applying established historical practice to the field of design  which cast doubt on the validity of that practice. the author outlines the scope of the debate conducted in the essays and suggests that graphic design history needs to be reconsidered in the context of a larger discourse on the purpose and practice both of graphic design and of history itself.
1994,blauvelt  andrew.,an opening  graphic design s discursive spaces.,introduces a special issue on critical histories of graphic design with a review of the particular problems identified with the history of graphic design as a field of study and the emerging discipline of graphic design history. makes a case for the examination of graphic design through its relationships with larger discourses. (sr)
1994,kinross  robin.,blind eyes  innuendo and the politics of design  a reply to clive chizlett,presents a detailed response to the arguments of clive chizlett concerning the work of otto neurath and his associates  presented in an article in visible language (pt. 3-4  1993). chizlett claimed that neurath was a communist who borrowed ideas on graphic information from willard brinton. the current author contests these claims and presents information on the relationship of neurath s isotype to the work of brinton.
1994,kinross  robin.,blind eyes  innuendo and the politics of design  a reply to clive chizlett.,criticizes an article in an earlier issue of this journal concerning otto neurath. argues against the notion that neurath was a communist and an agent of soviet propaganda. suggests that the previous article s dichotomy that graphic information is either hard science or pure art prevents an understanding of the subject. (rs)
1994,meyer  charles f  morris  robert a  blachman  ed.,can you see whose speech is overlapping?,computerized corpora of speech are typically annotated to indicate pauses  speaker turns  & overlapping speech. care should be taken that this annotation is as standardized & readable as possible. focus here is on a particularly difficult feature of speech to annotate  overlapping speech. two types of current systems for marking overlaps are critiqued  those stressing readability & those emphasizing descriptive adequacy. problems inherent in each system are outlined  & a system based on sophisticated document processing software is discussed. it presents speech overlaps in vertical columns & balances the necessity of describing the boundaries of overlaps accurately with the user s need for readability. 7 figures  27 references. modified aa
1994,meyer  charles f  and others.,can you see whose speech is overlapping?,discusses the types of overlapping speech  a common characteristic of speech that any annotation system must deal with. critiques two types of current systems for marking overlaps. describes software developed by the authors that not only accurately marks the boundaries of overlaps but presents them to the user in a readable format. (sr)
1994,meyer  c f  morris  r a  blachman  e.,can you see whose speech is overlapping?,l article examine les caractÃ©ristiques du discours chevauchÃ© et la lisibilitÃ© des diffÃ©rents systÃ¨mes automatiques de marquage de ce discours. les as. proposent un systÃ¨me de transcription qui prÃ©sente les chevauchements discursifs dans des colonnes verticales et tente de trouver un Ã©quilibre entre la nÃ©cessitÃ© de dÃ©crire les limites des chevauchements et le besoin pour l utilisateur de trouver une information la plus lisible possible
1994,smith  marilyn crafton.,culture is the limit  pushing the boundaries of graphic design criticism and practice,discusses theories of graphic design practice  which place emphasis on the design object and the process by which it is produced  and the consequences of this for the critical understanding of the role of graphic design in contemporary society. the author argues that current critical discussion of graphic design pays insufficient attention to the relationship between graphic design  its audience and its cultural sources  and consequently that the role of graphic design in circulating and forming cultural and social meaning is misunderstood and overstated. she suggests a broader cultural study as an alternative means of assessing graphic design practice that would recognize graphic design as a dynamic component of a larger discursive field  and would place primary emphasis on the relationships between meaning production and cultural practices.
1994,smith  marilyn crafton.,culture is the limit  pushing the boundaries of graphic design criticism and practice.,reviews concepts of graphic design (where central concerns are aesthetics and popular notions of communication processes) to examine assumptions about the generation and location of meaning which underlie these frameworks. proposes a cultural studies perspective as an alternative  in which the relationships between meaning production and cultural practices are accorded primary consideration. (sr)
1994,lupton  ellen  miller  j abbott.,deconstruction and graphic design  history meets theory,considers the relevance of deconstructionism as a mode of criticism to the theory and practice of typography. the authors describe the cultural impact of deconstructionism since the book of grammatology (baltimore  john hopkins university press  1976) by derrida was first published in english  and its influence on the development of a distinct style in graphic design over the 1980s. they examine the place of design  particularly typographic design  in deconstruction  and the use of design as deconstruction in contemporary graphic design  and state that the link between graphic design and deconstructionism is a central issue in derrida s work. they argue that deconstructionism predates derrida as a practice in typography  and propose a history of deconstructionism which would reveal the extent to which visual forms intrude on verbal content through typography.
1994,lupton  ellen  miller  j abbott.,deconstruction and graphic design  history meets theory.,considers the reception and use of deconstruction in the recent history of graphic design. considers the place of graphics within the theory of deconstruction in the work of philosopher jacques derrida. argues that deconstruction is not a style but a mode of questioning through and about the technologies  formal devices  social institutions and founding metaphors of representation. (sr)
1994,van toorn  jan.,design and reflexivity,proposes a new approach to graphic design that would allow graphic designers greater freedom in addressing contemporary social  political and cultural issues in their work. the author states that graphic designers frequently experience conflicts between the collective good and the private interests of their clients  and between reality and symbolic representation. he explains how  as a profession  graphic designers have developed a set of conventions which allows them to simplify and neutralize these conflicts of ethics and symbolism  but which also limits their ability to develop new ways of dealing with such conflicts. the author argues for a new approach  which he calls `mental ecology  and which would permit graphic designers to develop alternative strategies for dealing with complex issues and conflicts.
1994,van toorn  jan.,design and reflexivity.,argues that design  despite frequently well-intentioned ethical starting-points  has become generalized and rudimentary in its substantive and instrumental choices  and naive in its thinking about its own public role. argues for a mental ecology  for a multidimensional realistic reflexivity  which makes possible the recuperation of a practice consisting of more effective oppositional strategies. (sr)
1994,mermoz  gÃ©rard.,masks on hire  in search of typographic histories,argues that  given the functional relationship between typography and language  histories of typography must be informed by a knowledge of language-related disciplines  including linguistics  semiotics  literary theory  art history and philosophy  and also of the wider social and cultural conditions that have influenced the development of typography. the author argues that recent histories of typography promulgate orthodoxies  established canons and dogmas regarding the development of typography using the traditional linear approach of history which precludes recognition of cultural  aesthetic and semiological specificity. he calls for a more critical literature of typography which recognizes the pluralistic nature of typographic practices and their historical specificity  and in which the accepted canons and ideological frameworks are put aside. recognizing that the models of history currently available may be inadequate for such an approach  the author suggests the adoption of the structures and methods of computer-based hypertext and multimedia presentations.
1994,mermoz  geard.,masks on hire  in search of typographic histories,recent polemics on typography highlight the reluctance of historians & critics to evaluate typographic differences in terms of cultural  aesthetic  & semiological specificity. the low level of theorizing characteristic of typographic histories perpetuates oversimplified views about the relation between typography & language  the role of typography as a public service  & the place & function of style in graphic communication. a theoretical decentering would underline the notion that no one should attempt to write typographic histories without a sound knowledge of disciplines influencing typography & language  ie  linguistics  literary theory  art history  bibliography  philosophy  & semiotics. 2 figures. adapted from the source document
1994,mermoz  gerard.,masks on hire  in search of typographic histories.,argues that  given the functional relation between typography and language  histories of typography must be informed by those disciplines which bear upon language and its manifestations. suggests that failing this  chronicles of natural  untheorized objects will continue to assume the role and claim the status of history-writing. (rs)
1994,scotford  martha.,messy history vs. neat history  toward an expanded view of women in graphic design,discusses the reasons why the contribution and experiences of women have been largely ignored in histories of graphic design  and proposes a different historiographical approach that would allow them to be reassessed. the author argues that the history of graphic design is written according to art historical conventions  and that it consequently focuses on mainstream activities and the work of successful individual designers. she argues that this approach does not adequately address the female experience of working within a patriarchal structure  and suggests an alternative approach that would seek to discover and study how women have experienced working as graphic designers  how their experiences have shaped their ability to succeed within  and contribute to  the profession  and the different roles they have adopted in the design profession as a result of their experiences. she proposes a typology of roles played by women in graphic design as a starting point for further research.
1994,scotford  martha.,messy history vs. neat history  toward an expanded view of women in graphic design.,argues that a messy history approach is required to discover  study and include the variety of alternative approaches and activities that are often part of women designers  professional lives. proposes a typology of roles played by women in graphic design for further research. (sr)
1994,poggenpohl  sharon helmer.,more than a book review of the electronic word,a review of richard a. lanham s computer version of the book the electronic word  democracy  technology and the arts  (chicago  u of chicago press  1993 [see listing in irpl  this issue]) becomes the occasion to reflect on typographic performance on the page & screen. the rhetorical role of typography is examined in relation to interpretation & meaning of the text. lanham s argument that communication needs to be looked at  not looked through  is extended. the format of this example electronic book  the expanded book  is subject to critical scrutiny. 5 figures. modified aa
1994,poggenpohl  sharon heimer.,more than a book review of the electronic word,examines richard lanham s computer version of the electronic word (book published in chicago  university of chicago press  1993). the author re-presents lanham s ideas and reflects on them in the light of her own concerns about typographic performance on the page and screen. she examines the rhetorical role of typography within the context of the interpretation and meaning of text  and presents visual demonstrations of her theories. she also assesses the format of the electronic word.
1994,margolin  victor.,narrative problems of graphic design history,examines three major graphic design history texts in order to demonstrate some of the problems surrounding the emergence of graphic design history as a discipline. the three texts  all by graphic designers  are  a history of graphic design (new york  van nostrand reinhold  1992) by philip b. meggs  el diseÃ±o grafico  desde ios orÃ­genes hasta nuestros dÃ­as (madrid  alianza editorial  1988) by enric satuÃ©  and graphic design  a concise history (london  thames and hudson  1994) by richard hollis. the author analyses the scope  content and narrative strategies of each of these texts to demonstrate that  though the three authors share a similar conception of what constitutes their canon  their use of materials outside the accepted practice of graphic design varies  as does their understanding of the relationship between graphic design and related visual practices  including typography  advertising and illustration. he calls for an acknowledgement of such distinctions  so that a narrative strategy might emerge that takes into account the influence of graphic design s development of other visual practices.
1994,margolin  victor.,narrative problems of graphic design history,the question of method in constructing narratives is especially acute in graphic design history. problems with existing histories have oversimplified the continuity among objects & actions that are actually discontinuous. it is necessary to examine the activity of designing in order to understand the specific moves designers use to expand their boundaries. the conflation of graphic design with visual communication - a much broader activity - is a major confusion  as is the need to recognize that graphic design consists of separate strands that must be differentiated. a history of graphic design should acknowledge the tension between holding together a multitude of activities within a discourse of professional unity. adapted from the source document
1994,margolin  victor.,narrative problems of graphic design history.,discusses three major accounts (by philip meggs  enric satue and richard hollis) of graphic design history. notes that these texts address the history of graphic design  but each raises questions about what material to include  as well as how graphic design is both related to and distinct from other visual practices such as typography  art direction  and illustration. (sr)
1994,yule  v.,problems that face research in the design of english spelling,l Ã©criture Ã©tant un Ã©lÃ©ment essentiel Ã  la communication moderne  l amÃ©lioration de l orthographe anglaise devient un sujet de recherche lÃ©gitime. mais cette recherche bute sur des difficultÃ©s telles que la dÃ©finition d une orthographe optimale  le choix des modÃ¨les et des mÃ©thodologies  sans parler des idÃ©es reÃ§ues qui rendent la tÃ¢che encore plus ardue. un examen des recherches dÃ©jÃ  existantes s impose  il sera bÃ©nÃ©fique pour les thÃ©ories de la cognition et de la lecture comme pour la promotion internationale de l anglais
1994,yule  valerie.,problems that face research in the design of english spelling,writing systems are an essential part of modern communication technology  & english spelling reform has become a legitimate subject for research & development. the problems of studying spelling include the definition of optimum spelling & issues of models  methodology  & experimental design. it is suggested that unawareness of the importance of spelling for literacy & ignorance of the improvement of other written systems are barriers to the development of the field. in addition  the delay in spelling research has been magnified by traditional theories that assume one-to-one spelling-sound correspondences. it is concluded that spelling design remains a field for pioneering research that could provide a set of user-friendly tools to english as a second language learners  the educationally disadvantaged  & computer transliteration. 4 figures. adapted from the source document
1994,yule  valerie.,problems that face research in the design of english spelling.,argues that english spelling is a legitimate subject for research and development to improve it. discusses research problems  including the definition of an optimum spelling  issues of models  and methodology and experimental design. suggests that empirical exploration has been prevented by the historic unquestioned assumptions of spelling reformers and their antagonists. (rs)
1994,close  eleanor o.,recollect orality,it is argued that verbal & visible language share a fundamental bond through sound. the transition from orality to literacy in ancient greece suggests that information overload during social instability is a prerequisite to key developments in language. a parallel is drawn between ancient greece where written language diminished orality & postmodern america where multimedia technologies challenge the dominance of literacy. quotations  aural visual word riddles  & a time travel rap illustrate that poetry & poetic language link the vital  collective experience of spoken language & song. beyond the visual dazzle of time-based communication media  a new kind of sound language is emerging  a greater understanding of orality may prove helpful in the creation of worthwhile messages. 16 references. modified aa
1994,close  e o.,recollect orality,l article examine la relation entre le monde des sons -l oralitÃ©- et les textes Ã©crits  Ã  travers un survol historique des textes poÃ©tiques de la civilisation grecque
1994,close  eleanor o.,recollect orality.,offers a brief historical overview  playfully presented  to remind the reader of the relationships between orality  literacy  and the current electronic social condition. (sr)
1994,mckee  stuart.,simulated histories,examines the role played by visual language in promoting cultural identity and in enabling culturally unempowered groups to overcome `ahistorical  identities constructed for them by the dominant culture. the author explains the concept of visual language and considers some of the different ways in which it manifests itself in a visually literate society and the ideological purposes for which it can be used. he describes some recent demonstrations and protest events by native americans and homosexuals in the u.s.a.  and discusses how these groups use visual language to assert their identity and ideology  in order to challenge the stereotypical assumptions of mainstream culture.
1994,mckee  stuart.,simulated histories.,argues that demonstrations have become one of the primary means with which cultural groups who lack political access gain public status. examines the ways in which visual language politically promotes cultural identity  particularly the demands of overcoming an ahistorical identity. (sr)
1994,haussamen  b.,the future of the english sentence,au cours des quatre derniers siÃ¨cles  la phrase Ã©crite en anglais se raccourcit. son style devient plus directe  les connexions syntaxiques plus implicites   rÃ©sultat des changements syntaxiques de l anglais oral  du dÃ©veloppement de la presse Ã©crite et de la rhÃ©torique du discours scientifique. dans les deux cents ans Ã  venir  la phrase Ã©crite anglaise va probablement suivre cette tendance Ã  la simplification  Ã  la concision et Ã  l unification
1994,haussamen  brock.,the future of the english sentence,past & future syntactic changes in written english sentence structure are presented. general changes in sentence length  typical clause  modifier patterns  connectedness  & structural explicitness over the last 400 years are described. analysis shows that the printed sentence has become shorter  & the flow of information & the connections between nominalizations more direct. these changes are attributed to influences from patterns of spoken english  the printing press  & the increase in literacy & scientific rhetoric. further possible changes in the written english sentence include shorter  more tightly constructed sentences that rely more on phrases than on subordinate structures. adapted from the source document
1994,haussamen  brock.,the future of the english sentence.,describes general changes in sentence length  typical clause and modifier patterns  connectedness and structural explicitness over the last 400 years. finds that the printed sentence has become shorter  the flow of information more direct  and the connections between nominalizations more implicit. suggests that the printed sentence will continue to develop in a similar direction over the coming two centuries. (rs)
1994,keppler  joseph f.,the news as a post-literary spectacle,the news culture dominates people s thought during crucial times. the news of the persian gulf war is examined from a critical reader viewer perspective. it is proposed that video news works like an intriguing alphabet  the forms & meanings of which are pronounced by a monopoly of interpreter reporters  anchors  & media guests. during a crisis  traditional print media second the immediate electronic coverage. normally  the viewer & reader can go separate ways  but a crisis calls for speed & singularity of attention. in the ignorant absoluteness of the singular entertainment of the persian gulf war  the difference between being literate in print & being literate on video hardly mattered. what did matter was the facility with which rhetorical strategies governed the principles & actions of people at war. to think otherwise was rendered irrelevant & impolitic. modified aa
1994,keppler  joseph f.,the news as a post-literary spectacle.,examines the news of the persian gulf war from a critical reader viewer perspective. proposes that video news works like an intriguing alphabet  the forms and meanings of which are pronounced by a monopoly of interpreter reporters  anchors  and media guests. notes the facility with which rhetorical strategies governed the principles and actions of people at war. (sr)
1994,roth  susan king.,the unconsidered ballot  how design effects (sic) voting behavior,reports on a study into the effect of ballot design on voting behaviour in the u.s.a. 19 subjects were videotaped voting with the use of either a mechanical lever or electronic voting machine in experimental situations. the author describes the equipment and research procedures used and discusses ballot design and legibility. she identifies type size and ballot form layout as important factors  as well as the amount of information they contained. the author suggests that more detailed research is required on the issues raised in this preliminary study.
1994,kingroth  s.,the unconsidered ballot  how design effects voting behavior [le scrutin non pris en considÃ©ration   comment concevoir les effets du comportement Ã©lectoral],le bulletin de vote est la relation visible entre l Ã©lecteur et le systÃ¨me politique. il doit communiquer des informations rapides et prÃ©cises Ã  un public divers chargÃ© d activitÃ©s de prises de dÃ©cisions. pour l a.  Ã©tudier la conception du bulletin de vote et l interaction existante entre l Ã©lecteur et les divers systÃ¨mes est une donnÃ©e nÃ©cessaire vue l importance du vote dans les gouvernements dÃ©mocratiques. une Ã©tude prÃ©liminaire a Ã©tÃ© mise en place en ohio  etats-unis  afin de mieux connaÃ®tre les effets du processus Ã©lectoral. les rÃ©sultats dÃ©montrent qu une recherche complÃ©mentaire doit Ãªtre effectuÃ©e sur l interaction entre l Ã©lecteur et les systÃ¨mes de vote pour assurer un accÃ¨s Ã©galitaire au processus politique
1994,roth  susan king.,the unconsidered ballot  how design effects voting behavior.,discusses a preliminary study of the effect of ballot interface design on voting behavior. finds significant problems related to human factors and the organization of information on the ballot on mechanical and electronic voting machines. (rs)
1994,grow  g.,the writing problems of visual thinkers,certaines personnes ont Ã  l Ã©criture des problÃ¨mes caractÃ©ristiques dus Ã  l application inappropriÃ©e de la pensÃ©e visuelle Ã  l Ã©criture. l article examine ces problÃ¨mes par rapport Ã  trois facteurs  le manque de mots  l insignifiance de la sÃ©quence et la prÃ©somption de contexte. il tire quelques implications pour l enseignement de la langue Ã©crite
1994,grow  gerald.,the writing problems of visual thinkers,specific writing problems may result from the inappropriate application of visual thinking to writing. a theoretical analysis is conducted of 36 unedited master s exams in interior design & 12 college essays in architecture. common stylistic problems are attributed to the visual thinker s (1) lack of an analytical process that produces categories labeled by commonly understood words in relationships that can be sequenced syntactically  (2) attempt to transfer holistic  simultaneous thinking directly into prose  & (3) habit of considering the context too obvious to need explaining. 54 references. modified aa
1994,grow  gerald.,the writing problems of visual thinkers.,traces the writing problems of visual thinkers to three factors  a lack of words  the unimportance of sequence  and the presumption of context. pleads for better understanding of the thinking processes that produce such writing problems and the development of new ways of teaching writing that directly address visual thinkers. (sr)
1994,bush  anne.,through the looking glass  territories of the historiographic gaze,an examination of the relationship between modes of authorial perspective & the writing of graphic design histories. visual perspectives are used as an analogy to discuss two historiographic methods commonly used in constructing graphic design histories  history as storytelling (renaissance  linear perspective) & history as artifactual analysis (northern european  descriptive perspective). discursive historiography (baroque  reflexive perspective) is suggested as an alternative  where historical writing is accepted as a momentarily suspended exchange between a construction in the present & events in the past. as temporal positions  these are always in flux  thus denying any singular  absolute  history of graphic design. adapted from the source document
1994,bush  anne.,through the looking glass  territories of the historiographic gaze,discusses the three distinct modes of vision at work in the early modern period  identified by the historian martin jay in his essay `scopic regimes of modernity  (1992)  to explain the different subject object juxtapositions that operate in the writing of history. the author draws a parallel between jay s `external gaze  and traditional narrative history  his `internal gaze  and the objective orientation of a positivist historian and his `reflected gaze   where the subject object positions have a reciprocity that renders them ambiguous. she considers the attributes of a discursive history according to the theories of french philosopher michel foucault (1926-84) in relation to graphic design history  and proposes a fourth approach to history  one in which the subject object juxtapositions are used as a way of acknowledging that history reflects the historian s subjective representation of the past from a present perspective  as well as the historical specificity of events.
1994,bush  anne.,through the looking glass  territories of the historiographic gaze.,introduces the subject object juxtapositions inherent in the writing of history. compares these perspectives with subject object positions in the visual arts to present not only a background to current historiographic models  but to also suggest ways to extend beyond traditional historical method. (sr)
1995,sherk  bonnie.,a living library  new model for global electronic interactivity and networking in the garden.,describes the living library  an idea to create a network of international cultural parks in different cities of the world using new communications technologies on-line in a garden setting  bringing the humanities  sciences  and social sciences to life through plants  visual and performed artworks  lectures  and computer and on-line satellite capabilities. (sr)
1995,triggs  teal.,alphabet soup  reading british fanzines,surveys contemporary british fanzines - magazines produced by subcultures to express the specialist interest of their readers and producers - and examines how their typography influences  and is influenced by  typographical trends and conventions in mainstream publications. the author describes the characteristics of the genre  their readership  their typically amateur production methods and their content  which is largely provided by the readers. she discusses their use of assemblage  images  typeform and commentary to reflect and communicate its readers  and producers  interest and identifies a common stylistic vocabulary in contemporary fanzines. she explains how the more politically radical fanzines adapt the typographical conventions and innovations of the mainstream to deliver a culturally subversive message and relates contemporary fanzines to earlier publications produced by historical avant-garde art movements  including dada and fluxus.
1995,triggs  teal.,alphabet soup  reading british fanzines.,examines british fanzines as one form of subcultural communication that embraces specific visual and textual languages  often appropriating elements from mainstream cultural and media sources. charts the growth of fanzine production over the last 20 years and analyzes the productive effects of fanzines on both the audiences they address and the mainstream media they influence. (sr)
1995,poggenpohl  sharon helmer.,between visual and digital tokens,with reference to the redesign of american paper currency  due to be completed by 2000  the author provides a critique of the current and proposed new designs. she discusses the nature of banknotes in financial and social terms  outlining the benefits and drawbacks in relation to electronic methods of transferring cash for banks  the government and the general public. she explains that the design of american money has changed little since 1840 and that the changes currently being proposed aim to make the notes harder to forge rather than improve their design. she summarizes the views of american typographical designer w. a. dwiggins  whose book towards a reform of the paper currency particularly in point of its design (1932) criticized the design of american bills on typographical and aesthetic grounds - criticism she regards as still valid. citing the design of swedish banknotes as an example to follow  she calls for a redesign of the imagery shown on american money so that it reflects the character of the nation. the author also provides a brief overview of the use of the financial transaction by artists in their work  and summarizes the content of other articles in this issue  which is devoted to money.
1995,rapaport  herman.,carole ann klonarides  an interview,in interview  the american media arts curator and video artist carole ann klonarides discusses the nature of television and the differences between broadcast television and video art  focusing on the differences in the technical conventions used by each of the media to manipulate time  space and visual texture. she examines the potential of video to expand the influence and use of television  permitting it to be integrated into architecture and allowing the general public greater control over the medium than broadcast television. she outlines the ways in which video can suggest new techniques for broadcast television in the areas of camera use and narrative structure  and describes her work cascade  vertical landscape as illustrating an innovative vertical perspective for camera motion. in conclusion  she observes that video s fast forward  rewind  search and pause capabilities facilitate analysis of the art work and its construction.
1995,rapaport  herman.,carole anne klonarides  an interview.,presents an interview with videographer carole anne klonarides that explores her manipulation of space  time  and visual texture  which often results in an altered sense of history. notes how her goal to create believable sequences together with her desire to move beyond the stereotypical uses and formats of contemporary television show the conflict in her work. (sr)
1995,rapaport  herman.,david garcia  an interview (time and light).,interviews video artist david garcia  who offers his definition of video art  separating it from other related media such as television. argues that video art is more about light and time than it is about narrative. discusses the role of appropriation and the collage element in video. offers a loose definition of what constitutes a successful video piece. (sr)
1995,rapaport  herman.,donald kuspit  an interview (television and the unconscious).,proposes that television is an inherently disintegrative technology that involves a certain self-hypnosis by the viewer. argues that the image as a totalizing field has the authority of the real behind it  which dictates something to the viewer to structure unconscious perception. elaborates how this dictation from without is inscribed into the narcissistic relation with the televised scene. (sr)
1995,williamson  jack.,embodiments of human identity  detecting and interpreting hidden narratives in twentieth-century design history,argues that new ways of analysing visual forms and their chronological development can be beneficial to design history. as an example  the author explains how the theory of the development of human identity proposed by educator and polymath rudolf steiner (1861-1925) can be applied to histories of art and design. steiner s theory divides the human body into three parts that correspond to  and to an extent control  the mental drives of willing  feeling and thinking. the author explains how european avant-garde art in the first half of the 20th century and american technological design in the 1930s and 1940s can be understood to parallel  in the first case the role of thinking and willing  and in the second case that of feeling in the development of human identity. he argues that historical circumstances can to a large extent govern which drive is dominant at a given time and concludes that  in design history  period style conveys significant meaning  and chronology is important.
1995,williamson  jack.,embodiments of human identity  detecting and interpreting hidden narratives in twentieth-century design history.,argues that the practice and influence of design history can benefit from new forms of visual and chronological analysis. identifies and discusses a unique phenomenon  the historical visual narrative. examines special instances of this phenomenon in twentieth-century design and visual culture  which are tied to the theme of the embodiment of human identity. (sr)
1995,hanhardt  john g.,film image electronic image  the construction of abstraction  1960-1990,describes how a number of art filmmakers and avant-garde video artists in the u.s.a. in the 1960s and 1970s explored the issue of abstraction as a means of defining the new media in which they were working. the author states that this impulse was the result of the rise in prominence of these art media and their transformation from the avant-garde to the mainstream during the period. he concentrates on the work of artists whose works are anti-illusionistic in their treatment of film and their abstract imagemaking  including experimental filmmaker stan breakhage and video artists robert breer  paul sharits  stan vanderbeek  nam june paik  bill viola  wolf vostell  and al robbins. the author explains how their work focuses on the basic temporality of the moving image and on the material basis of the image itself as means to explore the nature of perception and of the transaction between the eye and the image it perceives.
1995,hanhardt  john g.,film image electronic image  the construction of abstraction  1960-1990.,shows fundamental interconnections between video art and the history of avant-garde abstractionism during the 20th century  for example  as reflected in the work of experimental filmmakers like stan brakhage. maintains that a specific body of film and video works has explored the issue of abstraction as a means to define their respective media. (sr)
1995,barrett  dawn.,flying money,with reference to the redesign of american banknotes  due to be completed by 2000  and criticism by artists and designers of the unoriginality of the proposed new designs  the author discusses the nature of paper currency  its history and usage  and argues that practical considerations must take precedence over aesthetic ones in paper currency design. whilst not dismissing the views of artists and designers that the redesign of the american currency should extend to imagery and aesthetic considerations  she castigates them for their general ignorance regarding the practical issues associated with the design of currency  most notably relating to counterfeiting and the need to maintain tradition.
1995,blauvelt  andrew.,foreword  surface tensions  between explanation and understanding.,introduces this issue of the journal  which is devoted to new perspectives on critical histories of graphic design. notes that the essays in this issue offer examples of the variety of interpretative approaches available that serve to question both the previously unchallenged acceptance of historical explanations and the transcendent understanding of things. (sr)
1995,sellers  susan.,how long has this been going on? harpers bazaar  funny face and the construction of the modernist woman,explains how american magazine harper s bazaar adopted a european modernist formal language in its visual and conceptual approach to fashion and design in order to express the cultural and social concerns of the u.s.a. in the post-war period. the author focuses on the magazine s use of the female form as a site for modernist experimentation and its construction of a model of femininity which reflected the period s concern with restricting women to the domestic sphere again after their war work and cast women in the role of consumers of fashion. she explains how editor-in-chief carmel snow  photographer richard avedon and designer alexey brodovitch enabled the magazine to promote the aesthetic ideals of the european-based modernist movement in a style acceptable in the u.s.a. she also cites the film funny face (1956) to illustrate the contemporary view of how women should behave and the process by which harper s bazaar constructed models of femininity.
1995,sellers  susan.,how long has this been going on? harpers bazaar funny face  and the construction of the modernist woman.,uses the hollywood musical funny face as a departure for rethinking the incorporation of modern european design in the context of postwar american consumer culture. discusses ways women understood the fashion magazine and  consequently  modernists form language  as a purveyor of fantasy  cultural capital  and a restrictive  mass-mediated femininity. (sr)
1995,gonzalez  manuel.,interview with j. s. g. boggs,in interview  the american artist j. s. g. boggs discusses his ongoing persecution by the united states secret service since he returned to the u.s.a. from australia in 1990  and their current prosecution of him for producing art work in the likeness of american banknotes. boggs creates works of art that are the same size as  and use the same colours and visual typographical conventions of  paper currency. he agrees that he is technically in breach of american law  which prohibits the production of colour works that are the same size as american banknotes  but feels that he is being wrongly prosecuted. he states that he has always been open with the united states secret service about his work  and has never attempted to pass his work off as real money. he describes and expresses his anger at their repeated raids on his studio and on exhibitions in which he has participated. he claims that depictions of currency are widespread in art from the 14th century to the present  and defines his work as attempting to query and replicate the nature of the financial transaction. he asserts that he is not a counterfeiter and that he is committed to making real art in his chosen mÃ©tier.
1995,smith  sandra.,j. s. g. boggs  life size and in colour,describes the experiences of the american artist j. s. g. boggs since 1984  when he began to produce works of art that are the same size as and use the same colours and visual and typographical conventions of paper currency. he `spends  his art by swapping it for services. he is not a counterfeiter  and his art could not easily be mistaken for banknotes  but he was prosecuted for counterfeiting in britain in 1986-87 and in australia in 1989  and acquitted both times. during the 1986-87 prosecution  the british authorities confiscated seven works that resemble american banknotes and requested the assistance of the united states secret service. they refused  and insisted instead that the british authorities return the confiscated works to boggs. however  since returning to the u.s.a. in 1990  the united states secret service has also launched a prosecution against boggs  using the seven bills that were at issue in britain as evidence. whilst boggs is in breach of american law  which prohibits the production of colour works that are the same size as american banknotes  he intends to take his case to the supreme court to establish his rights under the first and fifth amendments.
1995,zurbrugg  nicholas  jameson  fredric.,jameson s complaint  video-art and the intertextual `time-wall ,challenges fredric jameson s critique of video art `reading without interpretation  post-modernism and the video text   published in postmodernism or the cultural logic of late capitalism (manchester  england  manchester university press  1987). the author summarizes jameson s objections to video  central to which is his view that it is a superficial medium that cannot make a lasting impression on the memory  and highlights his hostility towards post-modernism. he refutes the main points of jameson s arguments and cites the work of artists including nam june paik  charlotte moorman and robert wilson to demonstrate that video art is a powerful medium that can stimulate thought and encourage self-analysis and cultural critique. he suggests that jameson belongs to a generation whose training has not prepared them for understanding new visual media  who are hostile to post-modern cultural forms because they cannot perceive the new discursive spaces they open up and because post-modernism itself challenges the principles of modernism on which their understanding of art is based.
