date,author,title,text
2006,lim  y.-k.  sato  keiichi.,describing multiple aspects of use situation  applications of design information framework (dif) to scenario development,scenarios have been broadly used to describe the context of a user s experience with products. even though multiple aspects of user experience may be embedded in scenarios  they are not generally incorporated in a structured way. this research intends to develop methods of constructing scenarios by integrating multiple aspects of use situations with a coherent and accurate structure for evaluation. we introduce design information framework (dif) as a mechanism to accommodate multiple viewpoints and to represent them for effective management of design information. this research addresses the incorporation of this framework in a structured form of scenario generation to facilitate design problem identification and analysis from holistic viewpoints. (author abstract)
1994,lin  rungtai.,a study of visual features for icon design,a study of visual features for computer icon design  aimed at helping designers select the right design style for them. the semantics of icons is discussed  their variation from abstract to representational forms and the key distinguishing features are identified.
1987,lipman  alan  harris  howard.,dystopian aesthetics - a refusal from nowhere,the applications of expert systems in design and some of the difficulties involved.
1987,little  s e.,incremental and systematic innovation strategies  reflections of technical choice,discusses elicitation of design knowledge from engineering design experts for the purpose of incorporation in knowledge-based systems. it is suggested that an understanding of the design activity can assist in the selection of suitable elicitation techniques.
1990,little  s e.,task environment versus institutional environment  understanding the context of design decision-making,discusses the current design policy of the australian government.
2006,liu  yu-tung  lim  chor-kheng.,new tectonics  a preliminary framework involving classic and digital thinking,the digital tectonic studies noticed the dramatic change of traditional architectural construction in association with digital technology. a more systematic framework of new tectonics combining digital and classic elements and processes is needed to explore the digital theory in the architecture field. the first step of this case-study research is to determine both the analytical factors of classic tectonics and the digital cases. the next step discusses emergent digital factors of tectonics. the third step applies the four new factors to the tectonic processes of five digital projects by well-known architects who have actual building experience in both predigital and digital works. some phenomena of digital tectonics have emerged to reveal the dynamic factors of motion  information  generation and fabrication. in a preliminary framework of new tectonics  seven classic and four digital factors form a whole and interact with each other. (author abstract)
1995,liu  yu-tung.,some phenomena of seeing shapes in design,using a series of simple experiments the author explored the fundamentals of how designers  novice and experienced  perceived shape. he discovered that the lower the  threshold of recognition activation (tra)  the more likely an individual is to perceive emergent shapes not simply the obvious  explicit shapes. it is argued that if designers can lower their tra they will then see and interpret shapes differently or at least with greater flexibility  resulting in more creative designs.
1994,lloyd  peter  scott  peter.,discovering the design problem,the authors use a protocol analysis of a design engineering task to distinguish between various forms of design utterance  generative  deductive and evaluative. they hypothesize that fragments of their three models will be found in any one design discipline  to present a cognitive framework independent of the particular type of design  which they examine using observational methods. they conclude that experience plays a key role in determining the design process.
2009,lloyd  peter.,ethical imagination and design .,using transcripts of both architectural and engineering design meetings this chapter shows how the fields of ethics and design inter-relate  especially in the area of creative imagination. the chapter first draws on the concept of a  virtual building  to show how essential aspects of designerly thinking can apply to ethics. it then goes on to show how  in the process of designing  designers engage explicitly and implicitly with ethical issues. the chapter discusses four extended examples from two design processes - one involving the design of a crematorium the other involving the design of a digital pen - before suggesting that by addressing ethical subjects without framing them in explicitly ethical ways  the design process allows us to  imaginatively trace out the implications of our metaphors  prototypes and narratives  a key element of ethical decision-making according to the philosopher mark johnson. (author abstract)
2012,lopes  abby mellick  fam  dena  williams  jennifer.,designing sustainable sanitation  involving design in innovative  transdisciplinary research.,this paper introduces an innovative pilot project where an alternative system of sanitation to capture  treat and reuse urine in agricultural trials is being undertaken in a university setting. the paper outlines the emerging theory and practise of transition management (tm) and identifies a lack of attention to the end-user in transition experiments to date. this project situates design as a core component in the social process of transitioning to a novel system of sanitation. students across two design schools developed visual prototypes to introduce the project to the target audiences  which were tested during a pre-pilot installation. initial results support the guiding hypothesis that design has a critical role to play in facilitating social learning in system innovation. (author abstract)
2006,luck  rachael  mcdonnell  janet.,architect and user interaction  the spoken representation of form and functional meaning in early design conversations,the paper is an investigation of the exchange of ideas and information between an architect and building users in the early stages of the building design process before the design brief or any drawings have been produced. the purpose of the research is to gain insight into the type of information users exchange with architects in early design conversations and to better understand the influence the format of design interactions and interactional behaviours have on the exchange of information. we report an empirical study of pre-briefing conversations in which the overwhelming majority of the exchanges were about the functional or structural attributes of space  discussion that touched on the phenomenological  perceptual and the symbolic meanings of space were rare. we explore the contextual features of meetings and the conversational strategies taken by the architect to prompt the users for information and the influence these had on the information provided. recommendations are made on the format and structure of pre-briefing conversations and on designers  strategies for raising the level of information provided by the user beyond the functional or structural attributes of space. (author abstract)
2007,luck  rachael.,learning to talk to users in participatory design situations,in participatory design situations the competence of the facilitator will influence the opportunities for a user group to become engaged in the process of design. based on the observation of the conversations from a series of design workshops  the performance of design facilitation expertise by an expert architect is compared with a less experienced architectural graduate. the skills that are the focus of this research are the conversational competences deployed by architects to engage users in the design of an architectural project. the difference between the conversational behaviour of a project architect and a less experienced graduate was observed to illustrate with examples the effect the performance of facilitation had on the opportunity for user engagement in design  and of learning the skill of facilitation that occurred in these situations. (author abstract)
1987,magee  kevin.,the elicitation of knowledge from designers,reviews the literature on expert systems aided design and outlines future approaches and areas of research.
2009,maier  jonathan r a  fadel  georges m  battisto  dina g.,an affordance-based approach to architectural theory  design  and practice .,the idea of affordance  borrowed from perceptual psychology  is applied to the domain of architecture. as to architectural theory  affordances can be used as a conceptual framework to understand the relationship between environments and occupants  especially with respect to form and function. regarding architectural design  the concept of affordance allows for a common theoretical basis to improve the design process. concerning architectural practice  affordances can be used as a tool to explore the connection between the intentions of the design with how the artifact is actually used  leading to archived knowledge  and the potential for avoiding common design failures. (author abstract)
1992,mann  dennis a.,teaching designing  the second-year studio at the university of cincinnati,the author addresses architectural design and argues that most design studios continue to be one-off experiences which provide their students with little understanding of design technique. he discusses a series of authorities which can be taught. in his conclusion he states that we have agreed  on one over-riding factor in our choice of models of designing. that is that each model must be well-documented and that documentation must serve as the authority in all discussions.
2009,manzini  ezio.,new design knowledge.,this paper was presented to introduce changing the change  an international conference on the role and potential of design research in the transition towards sustainability  held in turin  italy  10-12 july 2008. at the end of the paper is an appendix which presents the first draft of a  design research agenda for sustainability   which was co-generated by participants during the conference. (author abstract)
1991,margolin  victor  buchanan  richard.,discovering design,the political and psychological neutrality of traditional studio design process is questioned  and contrasted with the emerging processes and value structures of community design projects. the concept of the hidden curriculum  derived from education research  is used to show the traditional design studio contains inherent contradictions which prevent real growth and learning. it is shown how the hidden curriculum of the design studio is the overt curriculum of community design  and the attempted suppression of community design studies is a natural reaction of the power status quo.
1992,margolin  victor.,thinking about design at the edge of the millennium,a report on the conference  the edge of the millennium  organised by the cooper-hewitt museum  and held at the cooper union for the advancement of science in art in new york  15-18 january 1992. the conference examined the current state of design (including  architecture  product and graphic design)  examined some of the environmental problems which will confront designers and architects in the coming century. includes summaries of the papers read.
2009,marion  tucker j  simpson  timothy w.,new product development practice application to an early-stage firm  the case of the paperproÂ® stackmaster tm.,new product development research on applied tools and practices has typically been associated with large  well-established firms  not start-up companies. in this paper  we describe a simplified new product development process for new ventures and detail its application to a consumer product over a two-year period. the process illustrates how established firm npd practices such as phase gates and market planning can be successfully adopted by early-stage firms and highlights practices that are critical to project success. the case also illustrates that virtual team communication  cad efficiency  and physical prototype iteration are key drivers in the race towards successful commercialization. (author abstract)
2007,matthews  ben.,locating design phenomena  a methodological excursion,an analysis is presented of a design meeting in which users and other stakeholders enter the design dialogue as  others  who are talked about and spoken for in absentia  with particular attention paid to the circumstances in which these others are invoked. this lays an empirical foundation from which to premise a methodological discussion about researchers  practices of identifying design phenomena to analyse. in many analytical treatments  the circumstances in and through which phenomena (e.g. designers  actions) emerge tend to be stripped from those phenomena when they are treated as objects of analytical interest. this hides the actual work that designers are doing  work that is only recoverable through consideration of the circumstances in which design moves are made in interaction. such analytic practices can be prone to generate an alien or ironic understanding of designers  work. this does not condemn such analytic approaches  but the point remains that there is much of importance that  falls through the cracks  in such analytical treatments  particularly since a pivotal objective of many forms of design research is to account for design activity. (author abstract)
2006,mcalpine  h  hicks  b j  huet  g  culley  s j.,an investigation into the use and content of the engineer s logbook,the majority of engineers maintain a logbook  or some form of personal notes. many of these logbooks contain a significant amount of design information and knowledge which is not formally reported. despite this  logbooks are rarely formally managed  with the content only available to the authoring engineer. it is arguable that such potentially valuable information should be available to the wider organisation  where it could be of considerable benefit. it follows that there is a need to create improved strategies for managing logbooks. however  prior to achieving this  it is first necessary to understand and characterise the use and information content of current engineering logbooks. this paper presents the results of a detailed survey and analysis of a variety of engineering logbooks  focussing on exploring how and why engineers use logbooks and revealing the various classes of information they contain. (author abstract)
2006,mccabea  louise  sim  duncan.,working in a  dementia-friendly  office  stirling university s iris murdoch building,the paper examines the office environment in the context of a university building designed for two quite different purposes - as office accommodation for staff and as an exemplar of  dementia-friendly  design. drawing on interviews with staff working in the building both shortly before and shortly after its completion  the paper explores differing views on office design and the use of space. it suggests that  with an appropriate design  a building can serve a dual purpose. (author abstract)
1989,mccall  raymond j.,mikroplis  a hypertext system for design,vitruvius s  ten books on architecture  was in regular use as a design manual for over 1500 years. this paper argues for a reinterpretation in terms of design method. on this view  the study of vitruvius and his historical influence still has important lessons for the theory of types and for the construction of design heuristics.
2010,mcdonnell  janet.,the language of design  theory and computation.,review of the book  the language of design  theory and computation  by andy dong (london  springer-verlag  2009). 194pp. book examining the constitutive role of language in design  setting out the case for a linguistically informed conceptual apparatus to examine the relationship between performed design activities and (design texts which comprise) what is said and written during their performance. illustrates how the use of algorithms from computational linguistics supports exploration of aspects of the linguistic performance of design. overall thesis of the book is that the language of design performatively enacts design through its semantics and grammatical structures. several chapters focus on three performative operators  aggregation  inspected through latent semantic analysis  accumulation  examined through lexical chain analysis  and appraisal. review notes that comprehension is lessened in parts by densely packed ideas that have little formal structure. concludes that the book is likely to be a pioneering reference which will form the basis of future development. (quotes from original text)
2011,mcdonnell  janet.,impositions of order  a comparison between design and fine art practices.,this paper explores the similarities and differences in the strategies used by designers and fine art practitioners to impose enabling constraints on a project. enabling constraints are defined as devices  arbitrary  pragmatic  aesthetic and other which artists or designers impose to create coherence in a work or to create a discipline for the working process. the paper draws on the literature on how designers impose order  juxtaposing this characterization with a case study of a long-term collaborative fine art practice. it concludes that further understanding of design creativity arising from prepared minds might come from investigating other forms of creative practice  and that long-term collaborative practice is a more appropriate focus for understanding how order that enables creativity is imposed than studies focusing on single projects. (author abstract)
2012,mcdonnell  janet.,accommodating disagreement  a study of effective design collaboration.,this paper reports an investigation into the verbal interaction between two experienced software designers developing initial ideas for a new software application. paying attention to the conversational strategies that make manifest the  web of moves  (schÃ¶n  1985) that characterises expert design behaviour  the study focuses on how the designers keep the designing moving on productively despite uncertainties and ambiguities over the brief and disagreement over elements of the design itself. the study examines how tentativeness supports constructive collaboration and draws attention to the conversational strategies used to accommodate disagreement  in particular explicit reference to it and the use of technicalising terms to encapsulate  but acknowledge  differences about how design requirements should be realised. the work contributes to understanding the subtle conversational mechanisms that support effective design collaboration and highlights the need to acknowledge phenomena that serve collaboration itself. (author abstract)
1994,mckerlie  diane  maclean  allan.,reasoning with design rationale  practical experience with design space analysis,the authors demonstrate how a hypermedia interface design project has produced a set of records which capture much of the reasoning behind design decisions. emphasising explicit representations they have developed a design rationale-based framework which leads to the production of a design space  rather than a single design solution.
2008,mclaren  s v  stables  k.,exploring key discriminators of progression  relationships between attitude  meta-cognition and performance of novice designers at a time of transition,this paper presents a brief outline of a research study involving 10-13 years old learners undertaking an  unpickled  design portfolio. it analyses the relationships established  in the study  between learner attitudes towards creativity  self and peer evaluation and performance in design and innovation based activity. the findings are discussed in context of novice designers having  growing and proving ideas and reflecting on their own learning. the conclusion illustrates the inter-relationship of progression in designing and creativity  self-awareness and has significance for pedagogy and sustainable assessment which extends beyond school into higher education.
2008,mclaren  susan v  stables  kay.,exploring key discriminators of progression  relationships between attitude  meta-cognition and performance of novice designers at a time of transition,this paper presents a brief outline of a research study involving 10-13 years old learners undertaking an  unpickled  design portfolio. it analyses the relationships established  in the study  between learner attitudes towards creativity  self and peer evaluation and performance in design and innovation based activity. the findings are discussed in the context of novice designers having  growing and proving ideas and reflecting on their own learning. the conclusion illustrates the inter-relationship of progression in designing and creativity  self-awareness and has significance for pedagogy and sustainable assessment which extends beyond school into higher education. (author abstract)
1994,mcleod  i a  mcgregor  d r  hutton  g h.,accessing of information for engineering design,since design is about processing information  the means of accessing it is of prime importance. external information is in the form of codes of practice  design guides  product specifications  etc. this is used along with the knowledge of the design team to create another information set which forms the design. a computer interface to access such design information is described. this uses a combination of hypertext facilities and a state-of-the-art index searcher. an important feature of the system for accessing large information sets is the concept of  entry data  which describes the information which can be accessed.
2009,melles  gavin.,global perspectives on structured research training in doctorates of design - what do we value? .,the development of doctorates of design has generated debate about the characteristics of appropriate doctoral curriculum  including structured research training. while such training has long formed part of the north american doctorate it has more recently appeared as a component of european and australian programs. despite its significance  the global spread of structured coursework in doctorates of design and faculty and student attitudes to this remain unexamined. this study examined the significance of research training in doctorates of design (n = 153) and attitudes to such training (n = 102) among faculty and students. this study concludes with observations about the nature and growing significance of research training in doctoral design and the need for further detailed research of the issue. (author abstract)
2006,menezes  alexandre  lawson  bryan.,how designers perceive sketches,this research examines how novice and advanced design students perceive different things from conceptual sketches. this is chiefly explored through their descriptions of these sketches to a member of their peer group. it shows differences between the two groups in terms of their use of formal and symbolic references and explores what this might tell us about how designers think while sketching. it also investigates whether sketches from the designer s own domain are described differently to sketches from another domain  and discusses what this might tell us about the acquisition of design expertise. (author abstract)
2009,meng  jude chua soo.,donald schÃ¶n  herbert simon and the sciences of the artificial.,in this paper  i examine schÃ¶n s criticism of herbert simon s instrumentalist theory of design and conclude that schÃ¶n s evaluation of simon s theory of design  based on the first edition of the sciences of the artificial  overlooks many open-ended constructivist trajectories. by exploring later editions of the sciences of the artificial  the hope is to correct the misconception that simon s substantive theory of design had very little to contribute to research studies in designerly ways of knowing. (author abstract)
2011,miaskiewicz  tomasz  kozar  kenneth a.,personas and user-centered design  how can personas benefit product design processes?,this paper investigates personas  an alternative method for representing and communicating customer needs. by using a narrative  picture  and name  a persona provides product designers with a vivid representation of the design target. numerous benefits of incorporating personas into product design approaches have been suggested  but the present literature fails to identify the most significant and universal advantages of persona use. by incorporating expert opinion through the use of delphi methodology  this research first examines the benefits of incorporating personas into design processes. after gaining consensus on the perceived importance of the individual benefits  this paper then elaborates on the most significant benefits of persona use and needed future research on the personas method. (author abstract)
1995,mitchell  c thomas.,action  perception  and the realization of design,two approaches to user-responsive designing are reviewed. firstly  activity-centered environmental design is introduced. with this approach potential designers evolve form gradually on the basis of their activities through use of modular scale models. secondly  perceptually based designs are discussed. with designs of this type  experience itself becomes the focus of the designing  physical form may or may not be a part of the outcome of the design process in this case  but in any event forms are of secondary importance to the perceptual effects which they give rise to. the implications of this somewhat radical transformation in design thinking are discussed
1987,moodey  stanley.,harris  jennifer  hyle  sarah and smith  greg. 1966 and all that  design and the consumer in britain 1960-1969. (london  trefoil books  1986),james powell s inaugural lecture as professor of design studies  school of architecture  portsmouth polytechnic  england.
2009,mugge  ruth  govers  pascalle c.m.  schoormans  jan p.l..,the development and testing of a product personality scale .,product personality refers to the set of personality characteristics that people use to describe a specific product. product personality can affect users  interaction with and evaluation of a product. accordingly  it may be desirable to design products with a predetermined personality. in this research  the authors develop a 20-item scale that can be used to validly and reliably assess product personality based on product appearance during the design process. the paper describes the subsequent steps that were taken during the process of developing the scale. (author abstract)
1989,muller  w.,design discipline and the significance of visuo-spatial thinking,cad drawings and conventional design drawings are compared by using examples from the car industry  and from a research project at coventry polytechnic. examines the use of cad (computer-aided design) as a design model  and its suitability for enhancing or analysing designs produced using other models. the author claims that there are limitations to the usage of cad as a design tool  but there are also various techniques that can capitalize on its potential. cad drawings and conventional design drawings are compared by using examples from the car-building industry  and tentative speculations about future design procedures are made.
2008,mutanen  ulla-maaria.,developing organisational design capability in a finland-based engineering corporation  the case of metso .,this article focuses on the emergence and development of organisational design capability in an analysis of the historical development of design activity in a finland-based engineering corporation between 1975 and 2004. by identifying transformational periods  critical events and developmental actions in the evolution of design  the analysis suggests that expert-centred  tool-centred  strategy-centred  and process-centred approaches to developing design are not optional methods but rather phases in the broader capability development process  which bases on the transforming object of the business activity. (author abstract)
1989,nadler  gerald  smith  joseph m  frey  claire e.,research needs regarding formulation of the initial design problem,a framework for modelling designers  behaviour is presented and discussed. after considering the empirical evidence of designers  behaviour  and extant models of it  a modelling framework derived from artificial intelligence  blackboard  systems is presented. two particular models within this framework are then detailed  based on empirical studies of experienced designers. the paper concludes with a discussion of the strengths and weaknesses of the blackboard framework.
1989,nadler  gerald.,design processes and their results,the research described here is iterative and takes advantage of new heuristic algorithms and computer tools. it hypothesizes that design professionals can significantly improve their individual performances by adopting explicit methods found to be effective in taking a problem-as-stated and converting it into the  right  problem on which to work.
2009,nagai  yukari  taura  toshiharu  mukai  futoshi.,concept blending and dissimilarity  factors for creative concept generation process.,we approached the concept generation stage in design within the framework of a concept-synthesizing process from two base concepts. we analyzed the concept generation process by comparing it with the linguistic interpretation process  from the viewpoints of thought types (property mapping  blending  and thematic relation) and recognition types (commonalities and alignable and nonalignable differences). subjects interpreted a novel noun-noun phrase  designed a new concept from it  and listed the similarities and dissimilarities between the nouns. blending (i.e. generating a new concept that is not included in the two base concepts but that inherits certain characteristics of the concepts) and nonalignable differences (i.e. the recognized differences that are unrelated to the common structure) characterize the creative concept generation process. (author abstract)
2009,nelson  brent a  wilson  jamal o  rosen  david  yen  jeannette.,refined metrics for measuring ideation effectiveness .,idea generation is an important step in the engineering design process  and as a result significant research efforts have focused on developing methods to aid designers in exploring design possibilities. metrics to evaluate design exploration are thus necessary to make conclusions and comparisons among idea generation methods. metrics have previously been proposed  identifying novelty  variety  quantity  and quality to characterize sets of designs and the degree to which they describe design space exploration. this article describes flaws in the variety metric and proposes a new metric to eliminate the flaws. additionally  a single metric is proposed to evaluate the quality of design space exploration during concept generation  enabling application of a single metric to compare idea generation processes and methodologies. (author abstract)
1987,newlands  paul  powell  james a  creed  chris.,understanding architectural designers,examines the moment of insight when an idea is formed  particularly in the work of designers. koestler s notion of bi-sociation   whereby two areas of thought overlap to create insight  is examined in this context  along with t. bastic s theory that insight and intuition are synonymous. the nature of insight is explored through the use of interviews with members of the royal society of arts faculty of royal designers for industry. from these interviews  it appears that at the moment of its realization  the idea is perceived as a separate entity from the perceiver. the moment of perception and assimilation of the idea is termed the imago . the formation of a personal sense of identity and the experience of such an imago  are considered as aspects of the creative process which lead to awareness of higher levels of creative thinking.
1988,newton  sidney  logan  brian s.,causation and its effect  the blackguard in cad s clothing,the author describes the application of a systematic design methodology to the production of an engineering product. the 10-stage process is described  and the author claims that the methodology proved successful in terms of both the design and its cost. the methodology can be applied to products of all sizes  though it must be balanced by other non-design values  and can be used to organize the work of new designers and students. the basic steps of a design process have been reviewed and applied to seek an optimum solution for an industrial design problem. the problem was about a mechanical swivel-joint in a sea-current-metering system for underwater marine use. it was expensive and not functioning properly because of the rattling and high friction between parts. the objective was to design another joint of better performance and lower cost  if possible. ten steps were defined and carefully followed to solve the problem. this led to the design and production of a good quality swivel-joint as far as performance  appearance and other aspects were concerned and the cost reduced by 40%. this design method  in addition to yielding good results  is suitable for the organization of the activities of new designers and design students (abstract).
1989,newton  sidney.,the irrelevant machine,presents the results of a study by the university of southern california into the mental reasoning of engineers involved in design  which showed that the engineers were limited in their views of the objectives of their work. the author recommends a different approach  modifying the design methods into an `architecturing  process.
1989,newton  sidney.,the irrelevant machine,the paper gives an overview of the design tools and techniques that have been developed within the area of so-called  structured  systems development methods for the design of information systems. it provides evidence of the usefulness of these methods by tracing the history of an information system development within a small manufacturing company in london  uk  carried out as a real-life project by five successive  generations  of student at the department of business information systems  city university  london.
1987,niezabitowski  andrej.,study of residential environment and psychological needs,this paper describes the outcomes of a one-year pilot research study and outlines the routes for the two-year wider study to follow. the research was prompted by the growing interest in the uk in design and its contribution to business performance  and the need to replace anecdote with  best practice  in organizing and utilizing design  with information about more  general  practice. after defining design and suggesting that design activity pervades organizations  the paper describes the methodology used to examine how design is organized. using matrices to explore the interaction of design with other business functions  the report suggests that  silent design  (that is design by people who are not designers and are not aware that they are participating in design activity) goes on in all the organizations examined  even those which have formal design policies and open design activities.
2011,nilsson  birgitta  peterson  barbro  holden  georgina  eckert  claudia.,design med omtanke  participation and sustainability in the design of public sector buildings.,this paper discusses a participatory design approach developed by design med omtanke in vÃ¤stra gotaland  sweden that has been successfully used for public sector building projects. the approach uses participatory design techniques alongside sustainable design  to design public spaces that meet stakeholder requirements  using sustainable products and materials. the paper reviews participatory design literature and positions the work described in relation to this. the context of the work is discussed and examples show the scalability of the approach. the conclusion is that the approach described can overcome problems frequently experienced by novice clients and can successfully be used to achieve sustainability objectives in a wide range of settings. (author abstract)
2011,nilsson  birgitta  peterson  barbro  holden  georgina  eckert  claudia.,design med omtanke  participation and sustainability in the design of public sector buildings,this paper discusses a participatory design approach developed by design med omtanke in vaestra gotaland  sweden that has been successfully used for public sector building projects. the approach uses participatory design techniques alongside sustainable design  to design public spaces that meet stakeholder requirements  using sustainable products and materials. the paper reviews participatory design literature and positions the work described in relation to this. the context of the work is discussed and examples show the scalability of the approach. the conclusion is that the approach described can overcome problems frequently experienced by novice clients and can successfully be used to achieve sustainability objectives in a wide range of settings.
2011,oak  arlene.,what can talk tell us about design?  analyzing conversation to understand practice.,this paper considers how the conversational aspects of design may be examined from perspectives associated with micro-sociology social psychology  symbolic interactionism (si) and conversation analysis (ca). since many aspects of design involve face-to-face talk  this paper argues that an si-informed ca offers an effective approach to understanding how communication and negotiation are central to design. through analyzing excerpts of talk (an architect s meeting with a client  and a design education critique) we can see how the collaborative nature of conversation contributes to understandings and assessments of objects. this discussion outlines how si and ca can help delineate the processes that link the details of interaction to the wider social conditions and constraints that impact upon the practices and objects of design. (author abstract)
1991,oakley  mark.,heskett  john. philips  a study of the corporate management of design. (london  trefoil  1989),the lack of intelligent support offered by current computer aided design (cad) systems  despite the obvious need  has resulted in attempts to apply proven methods of knowledge based systems (kbs ) and artificial intelligence to the field of cad  in order to bridge the intelligence gap. experience gained from the application of kbs technology suggests that the incorporation of higher levels of knowledge will result in more powerful  usable and intelligent computer systems. the power of such intelligent systems will clearly depend on the quality and depth of knowledge on which they are based. it is argued that the most direct and accurate source of such information is provided by the domain expert. however  the transformation of expert understanding remains the difficult problem of knowledge elicitation. this paper argues that thorough knowledge elicitation procedures in the domain of design are needed to enable the development of more powerful icad systems. an important concept arising from the use of kbs technology is the value of a human communicable understanding of the domain  in terms of a testable  machine independent model of cognition. in this paper we describe a method of knowledge elicitation that has been applied in the domain of page layout design. using this method an elaborate model of the page layout design has been successfully developed. it is argued that this study demonstrates the feasibility and usefulness of applying knowledge acquisition techniques to design tasks.
1988,oberdorfer  jeff.,community participation in the design of the boulder creek branch library,this article presents findings and techniques from two open space projects - one a neighbourhood playground  the other an elementary schoolyard - found to be useful in clarifying differences in open space values and preferences. specific differences between child and adult views of these places are reviewed. how participation and research was utilized to help resolve basic open space differences is discussed. the article concludes with a brief review of future issues facing research and design participation. (abstract).
2006,okudan  gul e  mohammed  susan.,task gender orientation perceptions by novice designers  implications for engineering design research  teaching and practice,this paper presents a study where (1) task gender orientation perceptions of novice designers  and (2) reasons underlying the perceived gender orientation were studied. data collection included both quantitative and qualitative methods. results indicate that indeed  design tasks may be seen as having a gender orientation due to perceptions regarding the design task domain. further  if a task domain is deemed as favoring a gender  the reasons for doing so are related to the gender associations of institutions  objects  actions  and related knowledge. in terms of implications for future research  the current study suggests that the gender orientation of tasks can vary considerably and should be controlled for or taken into account when interpreting design performance results. in terms of implications for engineering design teaching  it is recommended that careful attention be given to the selection of applied projects in order to avoid domains with strong masculine or feminine overtones. instead  the design problem should be framed to be gender neutral. (author abstract)
2007,owen  charles l.,evaluation of complex systems,a new process is introduced for evaluating systems. criteria are represented as a hierarchy of functions or  at a policy level  a hierarchy of policy positions. the system to be evaluated is represented as a hierarchy of its components. elements of the system are scored against criteria using a bidirectional scale with provision for degrees of both support and obstruction. assessment values for lowest-level elements are calculated using a series algorithm that relates composite scores uniquely to the scoring scale. values for categories within both hierarchies are calculated from element values below them  with results presented graphically  in color. (author abstract)
1990,owen  charles l.,design education in the information age,current approaches to the teaching of engineering design are reviewed  as are current approaches to the use of computers in designing and in design education. recent trends in research into the application of artificial intelligence techniques to education are identified. some ways in which design education might benefit from intelligent tutoring systems research results (in terms of a growing understanding of teaching techniques and learning processes) are proposed. some potential advantages of applying those results directly in design education are identified.
1994,oxman  rivka e.,precedents in design  a computational model for the organization of precedent knowledge,examines the organisation of precedent knowledge in a computational model for design  founded on case-based reasoning. distinct chunks of design knowledge  structured memory of design issues  concepts and forms are organised so as to allow searching and browsing in the precedent library. this is demonstrated in a pilot design aid system for concept design in architecture.
2006,oxman  rivka.,theory and design in the first digital age,digital design and its growing impact on design and production practices have resulted in the need for a re-examination of current design theories and methodologies in order to explain and guide future research and development. the present research postulates the requirements for a conceptual framework and theoretical basis of digital design  reviews the recent theoretical and historical background  and defines a generic schema of design characteristics through which the paradigmatic classes of digital design are formulated. the implication of this research for the formulation of  digital design thinking  is presented and discussed. (author abstract)
1990,oxman  rivka.,prior knowledge in design  a dynamic knowledge-based model of design and creativity,the basis of design and the nature of those activities which may reasonably be termed design are explored. based on this exploration  two observations regarding the interaction of science with design are made. these observations appear to be generalizable.
2008,oxman  rivka.,digital architecture as a challenge for design pedagogy  theory  knowledge  models and medium,the paper introduces and discusses current developments in architectural discourse  design theory  digital design models and techniques and their relations to design pedagogy. the evolution of design knowledge in architectural theory and praxis is explicated and its implications for required changes in design education are presented. the theoretical influence of architectural concepts is presented through historical references in digital architecture. this structure of design concepts is proposed as a medium of design education. an experimental design studio on   design as research  the exploration of digital architectural concepts  is presented as a pedagogical framework for educating the digital architect and a series of research and design programs carried out in an experimental design studio demonstrates this framework. (author abstract)
